Summary
"['com.google.gson', 'Gson', False, 'toJson', '(Object,Type)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'Gson', False, 'toJson', '(Object,Type,Appendable)', '', 'Argument[0]', 'Argument[2]', 'taint', 'manual']"
"['com.google.gson', 'Gson', False, 'toJson', '(Object,Type,JsonWriter)', '', 'Argument[0]', 'Argument[2]', 'taint', 'manual']"
"['com.google.gson', 'Gson', False, 'toJsonTree', '(Object)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'Gson', False, 'toJsonTree', '(Object,Type)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson.stream', 'JsonReader', False, 'JsonReader', '(Reader)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
"['com.google.gson.stream', 'JsonWriter', False, 'JsonWriter', '(Writer)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
"['com.google.gson', 'JsonArray', True, 'add', '(Boolean)', '', 'Argument[0]', 'Argument[this].Element', 'taint', 'manual']"
"['com.google.gson', 'JsonArray', True, 'add', '(Character)', '', 'Argument[0]', 'Argument[this].Element', 'taint', 'manual']"
"['com.google.gson', 'JsonArray', True, 'add', '(JsonElement)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']"
"['com.google.gson', 'JsonArray', True, 'add', '(Number)', '', 'Argument[0]', 'Argument[this].Element', 'taint', 'manual']"
"['com.google.gson', 'JsonArray', True, 'add', '(String)', '', 'Argument[0]', 'Argument[this].Element', 'taint', 'manual']"
"['com.google.gson', 'JsonArray', True, 'addAll', '(JsonArray)', '', 'Argument[0].Element', 'Argument[this].Element', 'value', 'manual']"
"['com.google.gson', 'JsonObject', True, 'addProperty', '(String,String)', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
"['com.google.gson', 'JsonObject', True, 'addProperty', '(String,String)', '', 'Argument[1]', 'Argument[this].MapValue', 'taint', 'manual']"
"['com.google.gson', 'JsonObject', True, 'getAsJsonArray', '(String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'JsonObject', True, 'getAsJsonObject', '(String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'JsonObject', True, 'getAsJsonPrimitive', '(String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'JsonParser', True, 'parseReader', '(JsonReader)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'JsonParser', True, 'parseReader', '(Reader)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'JsonParser', True, 'parseString', '(String)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.gson', 'JsonPrimitive', True, 'JsonPrimitive', '(Character)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
"['com.google.gson', 'JsonPrimitive', True, 'JsonPrimitive', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
"['org.apache.commons.collections.map', 'AbstractHashedMap', True, 'AbstractHashedMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractHashedMap', True, 'AbstractHashedMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractLinkedMap', True, 'AbstractLinkedMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractLinkedMap', True, 'AbstractLinkedMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractMapDecorator', True, 'AbstractMapDecorator', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractMapDecorator', True, 'AbstractMapDecorator', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractOrderedMapDecorator', True, 'AbstractOrderedMapDecorator', '(OrderedMap)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractOrderedMapDecorator', True, 'AbstractOrderedMapDecorator', '(OrderedMap)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractSortedMapDecorator', True, 'AbstractSortedMapDecorator', '(SortedMap)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'AbstractSortedMapDecorator', True, 'AbstractSortedMapDecorator', '(SortedMap)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CaseInsensitiveMap', True, 'CaseInsensitiveMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CaseInsensitiveMap', True, 'CaseInsensitiveMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map)', '', 'Argument[1].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map)', '', 'Argument[1].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map,CompositeMap$MapMutator)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map,CompositeMap$MapMutator)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map,CompositeMap$MapMutator)', '', 'Argument[1].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map,Map,CompositeMap$MapMutator)', '', 'Argument[1].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map[])', '', 'Argument[0].ArrayElement.MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map[])', '', 'Argument[0].ArrayElement.MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map[],CompositeMap$MapMutator)', '', 'Argument[0].ArrayElement.MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'CompositeMap', True, 'CompositeMap', '(Map[],CompositeMap$MapMutator)', '', 'Argument[0].ArrayElement.MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'DefaultedMap', True, 'DefaultedMap', '(Object)', '', 'Argument[0]', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'DefaultedMap', True, 'defaultedMap', '(Map,Object)', '', 'Argument[1]', 'ReturnValue.MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'HashedMap', True, 'HashedMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'HashedMap', True, 'HashedMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LRUMap', True, 'LRUMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LRUMap', True, 'LRUMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LRUMap', True, 'LRUMap', '(Map,boolean)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LRUMap', True, 'LRUMap', '(Map,boolean)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LRUMap', True, 'get', '(Object,boolean)', '', 'Argument[0].MapValue', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LinkedMap', True, 'LinkedMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LinkedMap', True, 'LinkedMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LinkedMap', True, 'get', '(int)', '', 'Argument[this].MapKey', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LinkedMap', True, 'getValue', '(int)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'LinkedMap', True, 'remove', '(int)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'ListOrderedMap', True, 'get', '(int)', '', 'Argument[this].MapKey', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'ListOrderedMap', True, 'getValue', '(int)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'ListOrderedMap', True, 'remove', '(int)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object)', '', 'Argument[0..1]', 'Argument[this].MapKey.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object)', '', 'Argument[2]', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object,Object)', '', 'Argument[0..2]', 'Argument[this].MapKey.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object,Object)', '', 'Argument[3]', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object,Object,Object)', '', 'Argument[0..3]', 'Argument[this].MapKey.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object,Object,Object)', '', 'Argument[4]', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object,Object,Object,Object)', '', 'Argument[0..4]', 'Argument[this].MapKey.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiKeyMap', True, 'put', '(Object,Object,Object,Object,Object,Object)', '', 'Argument[5]', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiValueMap', True, 'iterator', '(Object)', '', 'Argument[this].MapValue.Element', 'ReturnValue.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiValueMap', True, 'putAll', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiValueMap', True, 'putAll', '(Map)', '', 'Argument[0].MapValue.Element', 'Argument[this].MapValue.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiValueMap', True, 'putAll', '(Object,Collection)', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'MultiValueMap', True, 'putAll', '(Object,Collection)', '', 'Argument[1].Element', 'Argument[this].MapValue.Element', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(ExpirationPolicy,Map)', '', 'Argument[1].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(ExpirationPolicy,Map)', '', 'Argument[1].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(long,Map)', '', 'Argument[1].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(long,Map)', '', 'Argument[1].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(long,TimeUnit,Map)', '', 'Argument[2].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'PassiveExpiringMap', True, 'PassiveExpiringMap', '(long,TimeUnit,Map)', '', 'Argument[2].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(Map$Entry)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(Map$Entry)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(KeyValue)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(KeyValue)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(Object,Object)', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
"['org.apache.commons.collections.map', 'SingletonMap', True, 'SingletonMap', '(Object,Object)', '', 'Argument[1]', 'Argument[this].MapValue', 'value', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'decode', '(CharSequence)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'decode', '(CharSequence)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'decodingSource', '(CharSource)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'decodingSource', '(CharSource)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'decodingStream', '(Reader)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'decodingStream', '(Reader)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'encode', '(byte[])', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'encode', '(byte[])', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'encode', '(byte[],int,int)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'encode', '(byte[],int,int)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'withPadChar', '(char)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'BaseEncoding', True, 'withSeparator', '(String,int)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
"['com.google.common.io', 'ByteArrayDataOutput', True, 'write', '(byte[])', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
"['com.google.common.io', 'ByteArrayDataOutput', True, 'write', '(byte[],int,int)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
